=== ROBUST DEPENDENCY ANALYZER WITH DEEP FREQUENCY METRICS ===
Scanning folder: SANJOYNATH_QRS_WRS_RANKING_PQSQEDQRS_WRS_145603_classfiles_PQSQED\

Found project: SANJOYNATH_QRS_WRS_RANKING_PQSQEDQRS_WRS_145603_classfiles_PQSQED\PQSQED.csproj
Source files gathered: 145602
All classes discovered: 145590
Parsed: Disciplined.cs -> PQSQED.Disciplined (direct deps: 7, substrings: 55)
Parsed: DiscJockey.cs -> PQSQED.DiscJockey (direct deps: 5, substrings: 22)
Parsed: Disclaim.cs -> PQSQED.Disclaim (direct deps: 6, substrings: 28)
Parsed: Disclaimer.cs -> PQSQED.Disclaimer (direct deps: 5, substrings: 45)
Parsed: Disclike.cs -> PQSQED.Disclike (direct deps: 4, substrings: 28)
Parsed: Disclose.cs -> PQSQED.Disclose (direct deps: 5, substrings: 28)
Parsed: Disclosed.cs -> PQSQED.Disclosed (direct deps: 4, substrings: 36)
Parsed: Disclosure.cs -> PQSQED.Disclosure (direct deps: 4, substrings: 45)
Parsed: Disco.cs -> PQSQED.Disco (direct deps: 2, substrings: 10)
Parsed: DiscoBiscuit.cs -> PQSQED.DiscoBiscuit (direct deps: 3, substrings: 29)
Parsed: Discocephali.cs -> PQSQED.Discocephali (direct deps: 2, substrings: 66)
Parsed: Discoglossidae.cs -> PQSQED.Discoglossidae (direct deps: 7, substrings: 91)
Parsed: Discography.cs -> PQSQED.Discography (direct deps: 4, substrings: 55)
Parsed: Discoid.cs -> PQSQED.Discoid (direct deps: 4, substrings: 21)
Parsed: Discoidal.cs -> PQSQED.Discoidal (direct deps: 4, substrings: 36)
Parsed: DiscoidLupusErythematosus.cs -> PQSQED.DiscoidLupusErythematosus (direct deps: 14, substrings: 111)
Parsed: Discolor.cs -> PQSQED.Discolor (direct deps: 5, substrings: 28)
Parsed: Discoloration.cs -> PQSQED.Discoloration (direct deps: 4, substrings: 78)
Parsed: Discolorise.cs -> PQSQED.Discolorise (direct deps: 2, substrings: 54)
Parsed: Discolorize.cs -> PQSQED.Discolorize (direct deps: 2, substrings: 55)
Parsed: Discolour.cs -> PQSQED.Discolour (direct deps: 6, substrings: 36)
Parsed: Discolouration.cs -> PQSQED.Discolouration (direct deps: 4, substrings: 91)
Parsed: Discolourise.cs -> PQSQED.Discolourise (direct deps: 2, substrings: 65)
Parsed: Discombobulate.cs -> PQSQED.Discombobulate (direct deps: 4, substrings: 91)
Parsed: Discombobulated.cs -> PQSQED.Discombobulated (direct deps: 1, substrings: 105)
Parsed: Discombobulation.cs -> PQSQED.Discombobulation (direct deps: 4, substrings: 120)
Parsed: Discomfit.cs -> PQSQED.Discomfit (direct deps: 3, substrings: 36)
Parsed: Discomfited.cs -> PQSQED.Discomfited (direct deps: 4, substrings: 55)
Parsed: Discomfiture.cs -> PQSQED.Discomfiture (direct deps: 2, substrings: 66)
Parsed: Discomfort.cs -> PQSQED.Discomfort (direct deps: 6, substrings: 45)
Parsed: Discommode.cs -> PQSQED.Discommode (direct deps: 4, substrings: 45)
Parsed: Discompose.cs -> PQSQED.Discompose (direct deps: 3, substrings: 45)
Parsed: Discomposed.cs -> PQSQED.Discomposed (direct deps: 3, substrings: 55)
Parsed: Discomposure.cs -> PQSQED.Discomposure (direct deps: 2, substrings: 66)
Parsed: DiscoMusic.cs -> PQSQED.DiscoMusic (direct deps: 13, substrings: 21)
Parsed: Discomycete.cs -> PQSQED.Discomycete (direct deps: 6, substrings: 55)
Parsed: Discomycetes.cs -> PQSQED.Discomycetes (direct deps: 12, substrings: 66)
Parsed: Discomycetous.cs -> PQSQED.Discomycetous (direct deps: 5, substrings: 78)
Parsed: Disconcert.cs -> PQSQED.Disconcert (direct deps: 3, substrings: 45)
Parsed: Disconcerted.cs -> PQSQED.Disconcerted (direct deps: 1, substrings: 66)
Parsed: Disconcerting.cs -> PQSQED.Disconcerting (direct deps: 4, substrings: 78)
Parsed: Disconcertingly.cs -> PQSQED.Disconcertingly (direct deps: 6, substrings: 105)
Parsed: Disconcertion.cs -> PQSQED.Disconcertion (direct deps: 2, substrings: 77)
Parsed: Disconcertment.cs -> PQSQED.Disconcertment (direct deps: 2, substrings: 91)
Parsed: Disconfirming.cs -> PQSQED.Disconfirming (direct deps: 4, substrings: 78)
Parsed: Disconnect.cs -> PQSQED.Disconnect (direct deps: 4, substrings: 45)
Parsed: Disconnected.cs -> PQSQED.Disconnected (direct deps: 1, substrings: 66)
Parsed: Disconnectedness.cs -> PQSQED.Disconnectedness (direct deps: 4, substrings: 119)
Parsed: Disconnection.cs -> PQSQED.Disconnection (direct deps: 3, substrings: 77)
Parsed: Disconsolate.cs -> PQSQED.Disconsolate (direct deps: 4, substrings: 66)
Parsed: Disconsolately.cs -> PQSQED.Disconsolately (direct deps: 4, substrings: 91)
Parsed: Disconsolateness.cs -> PQSQED.Disconsolateness (direct deps: 4, substrings: 120)
Parsed: Discontent.cs -> PQSQED.Discontent (direct deps: 3, substrings: 44)
Parsed: Discontented.cs -> PQSQED.Discontented (direct deps: 6, substrings: 63)
Parsed: Discontentedly.cs -> PQSQED.Discontentedly (direct deps: 4, substrings: 88)
Parsed: Discontentedness.cs -> PQSQED.Discontentedness (direct deps: 5, substrings: 117)
Parsed: Discontentment.cs -> PQSQED.Discontentment (direct deps: 6, substrings: 87)
Parsed: Discontinuance.cs -> PQSQED.Discontinuance (direct deps: 6, substrings: 91)
Parsed: Discontinuation.cs -> PQSQED.Discontinuation (direct deps: 6, substrings: 103)
Parsed: Discontinue.cs -> PQSQED.Discontinue (direct deps: 7, substrings: 55)
Parsed: Discontinued.cs -> PQSQED.Discontinued (direct deps: 5, substrings: 66)
Parsed: Discontinuity.cs -> PQSQED.Discontinuity (direct deps: 4, substrings: 78)
Parsed: Discontinuous.cs -> PQSQED.Discontinuous (direct deps: 6, substrings: 78)
Parsed: Discord.cs -> PQSQED.Discord (direct deps: 4, substrings: 21)
Parsed: Discordance.cs -> PQSQED.Discordance (direct deps: 3, substrings: 55)
Parsed: Discordant.cs -> PQSQED.Discordant (direct deps: 3, substrings: 45)
Parsed: Discordantly.cs -> PQSQED.Discordantly (direct deps: 4, substrings: 66)
Parsed: Discorporate.cs -> PQSQED.Discorporate (direct deps: 4, substrings: 65)
Parsed: Discotheque.cs -> PQSQED.Discotheque (direct deps: 8, substrings: 55)
Parsed: Discount.cs -> PQSQED.Discount (direct deps: 6, substrings: 28)
Parsed: DiscountBusiness.cs -> PQSQED.DiscountBusiness (direct deps: 6, substrings: 57)
Parsed: DiscountChain.cs -> PQSQED.DiscountChain (direct deps: 3, substrings: 39)
Parsed: Discountenance.cs -> PQSQED.Discountenance (direct deps: 3, substrings: 91)
Parsed: Discounter.cs -> PQSQED.Discounter (direct deps: 6, substrings: 45)
Parsed: DiscountHouse.cs -> PQSQED.DiscountHouse (direct deps: 6, substrings: 38)
Parsed: DiscountRate.cs -> PQSQED.DiscountRate (direct deps: 14, substrings: 35)
Parsed: DiscountStore.cs -> PQSQED.DiscountStore (direct deps: 6, substrings: 39)
Parsed: Discourage.cs -> PQSQED.Discourage (direct deps: 10, substrings: 45)
Parsed: Discouraged.cs -> PQSQED.Discouraged (direct deps: 3, substrings: 55)
Parsed: Discouragement.cs -> PQSQED.Discouragement (direct deps: 4, substrings: 91)
Parsed: Discouraging.cs -> PQSQED.Discouraging (direct deps: 1, substrings: 66)
Parsed: Discouragingly.cs -> PQSQED.Discouragingly (direct deps: 5, substrings: 91)
Parsed: Discourse.cs -> PQSQED.Discourse (direct deps: 6, substrings: 36)
Parsed: Discourteous.cs -> PQSQED.Discourteous (direct deps: 2, substrings: 65)
Parsed: Discourteously.cs -> PQSQED.Discourteously (direct deps: 5, substrings: 90)
Parsed: Discourtesy.cs -> PQSQED.Discourtesy (direct deps: 4, substrings: 55)
Parsed: Discover.cs -> PQSQED.Discover (direct deps: 2, substrings: 28)
Parsed: Discoverable.cs -> PQSQED.Discoverable (direct deps: 6, substrings: 66)
Parsed: Discovered.cs -> PQSQED.Discovered (direct deps: 5, substrings: 45)
Parsed: DiscoveredCheck.cs -> PQSQED.DiscoveredCheck (direct deps: 14, substrings: 56)
Parsed: Discoverer.cs -> PQSQED.Discoverer (direct deps: 6, substrings: 44)
Parsed: Discovery.cs -> PQSQED.Discovery (direct deps: 13, substrings: 36)
Parsed: Discovery_Day.cs -> PQSQED.Discovery_Day (direct deps: 9, substrings: 40)
Parsed: DiscPack.cs -> PQSQED.DiscPack (direct deps: 9, substrings: 13)
Parsed: Discredit.cs -> PQSQED.Discredit (direct deps: 2, substrings: 35)
Parsed: Discreditable.cs -> PQSQED.Discreditable (direct deps: 5, substrings: 77)
Parsed: Discreditably.cs -> PQSQED.Discreditably (direct deps: 6, substrings: 77)
Parsed: Discredited.cs -> PQSQED.Discredited (direct deps: 3, substrings: 53)
Parsed: Discreet.cs -> PQSQED.Discreet (direct deps: 3, substrings: 28)
Parsed: Discreetly.cs -> PQSQED.Discreetly (direct deps: 3, substrings: 45)
Parsed: Discreetness.cs -> PQSQED.Discreetness (direct deps: 5, substrings: 66)
Parsed: Discrepancy.cs -> PQSQED.Discrepancy (direct deps: 2, substrings: 55)
Parsed: Discrepant.cs -> PQSQED.Discrepant (direct deps: 3, substrings: 45)
Parsed: Discrete.cs -> PQSQED.Discrete (direct deps: 5, substrings: 28)
Parsed: Discreteness.cs -> PQSQED.Discreteness (direct deps: 4, substrings: 66)
Parsed: Discretion.cs -> PQSQED.Discretion (direct deps: 6, substrings: 45)
Parsed: Discretional.cs -> PQSQED.Discretional (direct deps: 9, substrings: 66)
Parsed: Discretionary.cs -> PQSQED.Discretionary (direct deps: 5, substrings: 78)
Parsed: DiscretionaryTrust.cs -> PQSQED.DiscretionaryTrust (direct deps: 10, substrings: 89)
Parsed: Discriminable.cs -> PQSQED.Discriminable (direct deps: 2, substrings: 78)
Parsed: Discriminate.cs -> PQSQED.Discriminate (direct deps: 7, substrings: 66)
Parsed: Discriminating.cs -> PQSQED.Discriminating (direct deps: 5, substrings: 90)
Parsed: Discrimination.cs -> PQSQED.Discrimination (direct deps: 7, substrings: 91)
Parsed: Discriminative.cs -> PQSQED.Discriminative (direct deps: 3, substrings: 91)
Parsed: DiscriminativeStimulus.cs -> PQSQED.DiscriminativeStimulus (direct deps: 5, substrings: 118)
Parsed: Discriminator.cs -> PQSQED.Discriminator (direct deps: 3, substrings: 78)
Parsed: Discriminatory.cs -> PQSQED.Discriminatory (direct deps: 5, substrings: 91)
Parsed: DiscShaped.cs -> PQSQED.DiscShaped (direct deps: 4, substrings: 22)
Parsed: DiscSpace.cs -> PQSQED.DiscSpace (direct deps: 6, substrings: 17)
Parsed: Discursive.cs -> PQSQED.Discursive (direct deps: 9, substrings: 45)
Parsed: Discursively.cs -> PQSQED.Discursively (direct deps: 4, substrings: 66)
Parsed: Discursiveness.cs -> PQSQED.Discursiveness (direct deps: 3, substrings: 91)
Parsed: Discus.cs -> PQSQED.Discus (direct deps: 9, substrings: 15)
Parsed: Discuss.cs -> PQSQED.Discuss (direct deps: 6, substrings: 21)
Parsed: Discussant.cs -> PQSQED.Discussant (direct deps: 5, substrings: 45)
Parsed: Discussion.cs -> PQSQED.Discussion (direct deps: 5, substrings: 45)
Parsed: DiscussionSection.cs -> PQSQED.DiscussionSection (direct deps: 10, substrings: 64)
Parsed: DiscussionSection.cs -> PQSQED._class (direct deps: 335, substrings: 10)
Parsed: Disdain.cs -> PQSQED.Disdain (direct deps: 3, substrings: 21)
Parsed: Disdainful.cs -> PQSQED.Disdainful (direct deps: 2, substrings: 45)
Parsed: Disdainfully.cs -> PQSQED.Disdainfully (direct deps: 5, substrings: 66)
Parsed: Disdainfulness.cs -> PQSQED.Disdainfulness (direct deps: 6, substrings: 91)
Parsed: Disease.cs -> PQSQED.Disease (direct deps: 8, substrings: 20)
Parsed: Diseased.cs -> PQSQED.Diseased (direct deps: 5, substrings: 27)
Parsed: DiseasedPerson.cs -> PQSQED.DiseasedPerson (direct deps: 5, substrings: 43)
Parsed: DiseaseOfTheNeuromuscularJunction.cs -> PQSQED.DiseaseOfTheNeuromuscularJunction (direct deps: 5, substrings: 140)
Parsed: DiseaseOfTheSkin.cs -> PQSQED.DiseaseOfTheSkin (direct deps: 4, substrings: 36)
Parsed: Disembark.cs -> PQSQED.Disembark (direct deps: 3, substrings: 36)
Parsed: Disembarkation.cs -> PQSQED.Disembarkation (direct deps: 9, substrings: 91)
Parsed: Disembarkment.cs -> PQSQED.Disembarkment (direct deps: 8, substrings: 78)
Parsed: Disembarrass.cs -> PQSQED.Disembarrass (direct deps: 1, substrings: 66)
Parsed: Disembarrassment.cs -> PQSQED.Disembarrassment (direct deps: 1, substrings: 120)
Parsed: Disembodied.cs -> PQSQED.Disembodied (direct deps: 4, substrings: 54)
Parsed: DisembodiedSpirit.cs -> PQSQED.DisembodiedSpirit (direct deps: 8, substrings: 70)
Parsed: Disembody.cs -> PQSQED.Disembody (direct deps: 7, substrings: 36)
Parsed: Disembowel.cs -> PQSQED.Disembowel (direct deps: 2, substrings: 45)
Parsed: Disembowelment.cs -> PQSQED.Disembowelment (direct deps: 9, substrings: 91)
Parsed: Disembroil.cs -> PQSQED.Disembroil (direct deps: 4, substrings: 45)
Parsed: Disenable.cs -> PQSQED.Disenable (direct deps: 6, substrings: 36)
Parsed: Disenchant.cs -> PQSQED.Disenchant (direct deps: 3, substrings: 45)
Parsed: Disenchanted.cs -> PQSQED.Disenchanted (direct deps: 2, substrings: 66)
Parsed: Disenchanting.cs -> PQSQED.Disenchanting (direct deps: 5, substrings: 78)
Parsed: Disenchantment.cs -> PQSQED.Disenchantment (direct deps: 4, substrings: 89)
Parsed: Disencumber.cs -> PQSQED.Disencumber (direct deps: 3, substrings: 55)
Parsed: Disenfranchise.cs -> PQSQED.Disenfranchise (direct deps: 3, substrings: 88)
Parsed: Disenfranchised.cs -> PQSQED.Disenfranchised (direct deps: 6, substrings: 102)
Parsed: Disenfranchisement.cs -> PQSQED.Disenfranchisement (direct deps: 6, substrings: 149)
Parsed: Disengage.cs -> PQSQED.Disengage (direct deps: 3, substrings: 36)
Parsed: Disengagement.cs -> PQSQED.Disengagement (direct deps: 6, substrings: 77)
Parsed: Disentangle.cs -> PQSQED.Disentangle (direct deps: 4, substrings: 55)
Parsed: Disentangled.cs -> PQSQED.Disentangled (direct deps: 1, substrings: 66)
Parsed: Disentanglement.cs -> PQSQED.Disentanglement (direct deps: 7, substrings: 102)
Parsed: Disentangler.cs -> PQSQED.Disentangler (direct deps: 7, substrings: 66)
Parsed: Disequilibrium.cs -> PQSQED.Disequilibrium (direct deps: 9, substrings: 91)
Parsed: Disestablish.cs -> PQSQED.Disestablish (direct deps: 3, substrings: 65)
Parsed: Disestablishment.cs -> PQSQED.Disestablishment (direct deps: 10, substrings: 119)
Parsed: Disesteem.cs -> PQSQED.Disesteem (direct deps: 9, substrings: 36)
Parsed: Disfavor.cs -> PQSQED.Disfavor (direct deps: 4, substrings: 28)
Parsed: Disfavour.cs -> PQSQED.Disfavour (direct deps: 4, substrings: 36)
Parsed: Disfiguration.cs -> PQSQED.Disfiguration (direct deps: 5, substrings: 78)
Parsed: Disfigure.cs -> PQSQED.Disfigure (direct deps: 4, substrings: 36)
Parsed: Disfigured.cs -> PQSQED.Disfigured (direct deps: 2, substrings: 45)
Parsed: Disfigurement.cs -> PQSQED.Disfigurement (direct deps: 5, substrings: 78)
Parsed: Disfluency.cs -> PQSQED.Disfluency (direct deps: 7, substrings: 45)
Parsed: Disforest.cs -> PQSQED.Disforest (direct deps: 1, substrings: 36)
Parsed: Disforestation.cs -> PQSQED.Disforestation (direct deps: 1, substrings: 91)
Parsed: Disfranchise.cs -> PQSQED.Disfranchise (direct deps: 2, substrings: 65)
Parsed: Disfranchised.cs -> PQSQED.Disfranchised (direct deps: 5, substrings: 77)
Parsed: Disfranchisement.cs -> PQSQED.Disfranchisement (direct deps: 5, substrings: 119)
Parsed: Disfunction.cs -> PQSQED.Disfunction (direct deps: 12, substrings: 55)
Parsed: Disgorge.cs -> PQSQED.Disgorge (direct deps: 8, substrings: 28)
Parsed: Disgorgement.cs -> PQSQED.Disgorgement (direct deps: 6, substrings: 66)
Parsed: Disgrace.cs -> PQSQED.Disgrace (direct deps: 5, substrings: 28)
Parsed: Disgraced.cs -> PQSQED.Disgraced (direct deps: 2, substrings: 36)
Parsed: Disgraceful.cs -> PQSQED.Disgraceful (direct deps: 5, substrings: 55)
Parsed: Disgracefully.cs -> PQSQED.Disgracefully (direct deps: 6, substrings: 78)
Parsed: Disgracefulness.cs -> PQSQED.Disgracefulness (direct deps: 4, substrings: 105)
Parsed: Disgruntle.cs -> PQSQED.Disgruntle (direct deps: 6, substrings: 45)
Parsed: Disgruntled.cs -> PQSQED.Disgruntled (direct deps: 5, substrings: 55)
Parsed: Disgruntlement.cs -> PQSQED.Disgruntlement (direct deps: 4, substrings: 90)
Parsed: Disguise.cs -> PQSQED.Disguise (direct deps: 2, substrings: 27)
Parsed: Disguised.cs -> PQSQED.Disguised (direct deps: 5, substrings: 35)
Parsed: Disgust.cs -> PQSQED.Disgust (direct deps: 2, substrings: 21)
Parsed: Disgusted.cs -> PQSQED.Disgusted (direct deps: 4, substrings: 36)
Parsed: Disgustedly.cs -> PQSQED.Disgustedly (direct deps: 1, substrings: 55)
Parsed: Disgustful.cs -> PQSQED.Disgustful (direct deps: 4, substrings: 45)
Parsed: Disgusting.cs -> PQSQED.Disgusting (direct deps: 4, substrings: 45)
Parsed: Disgustingly.cs -> PQSQED.Disgustingly (direct deps: 6, substrings: 66)
Parsed: Disgustingness.cs -> PQSQED.Disgustingness (direct deps: 3, substrings: 91)
Parsed: Dish.cs -> PQSQED.Dish (direct deps: 4, substrings: 6)
Parsed: Dishabille.cs -> PQSQED.Dishabille (direct deps: 6, substrings: 45)
Parsed: DishAerial.cs -> PQSQED.DishAerial (direct deps: 10, substrings: 22)
Parsed: DishAntenna.cs -> PQSQED.DishAntenna (direct deps: 10, substrings: 28)
Parsed: Disharmonious.cs -> PQSQED.Disharmonious (direct deps: 3, substrings: 78)
Parsed: Disharmonize.cs -> PQSQED.Disharmonize (direct deps: 4, substrings: 66)
Parsed: Disharmony.cs -> PQSQED.Disharmony (direct deps: 3, substrings: 45)
Parsed: Dishcloth.cs -> PQSQED.Dishcloth (direct deps: 3, substrings: 36)
Parsed: DishclothGourd.cs -> PQSQED.DishclothGourd (direct deps: 18, substrings: 47)
Parsed: Dishearten.cs -> PQSQED.Dishearten (direct deps: 4, substrings: 45)
Parsed: Disheartened.cs -> PQSQED.Disheartened (direct deps: 5, substrings: 66)
Parsed: Disheartening.cs -> PQSQED.Disheartening (direct deps: 2, substrings: 78)
Parsed: Disheartenment.cs -> PQSQED.Disheartenment (direct deps: 4, substrings: 90)
Parsed: Dished.cs -> PQSQED.Dished (direct deps: 6, substrings: 15)
Parsed: Dishevel.cs -> PQSQED.Dishevel (direct deps: 2, substrings: 28)
Parsed: Disheveled.cs -> PQSQED.Disheveled (direct deps: 3, substrings: 45)
Parsed: Dishevelled.cs -> PQSQED.Dishevelled (direct deps: 3, substrings: 55)
Parsed: Dishful.cs -> PQSQED.Dishful (direct deps: 5, substrings: 21)
Parsed: Dishonest.cs -> PQSQED.Dishonest (direct deps: 7, substrings: 36)
Parsed: Dishonestly.cs -> PQSQED.Dishonestly (direct deps: 6, substrings: 55)
Parsed: Dishonesty.cs -> PQSQED.Dishonesty (direct deps: 4, substrings: 45)
Parsed: Dishonor.cs -> PQSQED.Dishonor (direct deps: 4, substrings: 28)
Parsed: Dishonorable.cs -> PQSQED.Dishonorable (direct deps: 6, substrings: 66)
Parsed: DishonorableDischarge.cs -> PQSQED.DishonorableDischarge (direct deps: 9, substrings: 100)
Parsed: Dishonorableness.cs -> PQSQED.Dishonorableness (direct deps: 7, substrings: 120)
Parsed: Dishonorably.cs -> PQSQED.Dishonorably (direct deps: 5, substrings: 66)
Parsed: Dishonored.cs -> PQSQED.Dishonored (direct deps: 2, substrings: 45)
Parsed: Dishonour.cs -> PQSQED.Dishonour (direct deps: 4, substrings: 36)
Parsed: Dishonourable.cs -> PQSQED.Dishonourable (direct deps: 5, substrings: 78)
Parsed: Dishonourableness.cs -> PQSQED.Dishonourableness (direct deps: 6, substrings: 136)
Parsed: Dishonourably.cs -> PQSQED.Dishonourably (direct deps: 6, substrings: 78)
Parsed: DishOut.cs -> PQSQED.DishOut (direct deps: 5, substrings: 10)
Parsed: Dishpan.cs -> PQSQED.Dishpan (direct deps: 3, substrings: 21)
Parsed: DishRack.cs -> PQSQED.DishRack (direct deps: 6, substrings: 13)
Parsed: Dishrag.cs -> PQSQED.Dishrag (direct deps: 3, substrings: 21)
Parsed: DishShaped.cs -> PQSQED.DishShaped (direct deps: 6, substrings: 21)
Parsed: DishTheDirt.cs -> PQSQED.DishTheDirt (direct deps: 5, substrings: 17)
Parsed: Dishtowel.cs -> PQSQED.DishTowel (direct deps: 2, substrings: 17)
Parsed: DishUp.cs -> PQSQED.DishUp (direct deps: 4, substrings: 8)
Parsed: Dishware.cs -> PQSQED.Dishware (direct deps: 3, substrings: 28)
Parsed: Dishwasher.cs -> PQSQED.Dishwasher (direct deps: 2, substrings: 44)
Parsed: DishwasherDetergent.cs -> PQSQED.DishwasherDetergent (direct deps: 5, substrings: 80)
Parsed: Dishwashing.cs -> PQSQED.Dishwashing (direct deps: 2, substrings: 54)
Parsed: DishwashingDetergent.cs -> PQSQED.DishwashingDetergent (direct deps: 5, substrings: 91)
Parsed: DishwashingLiquid.cs -> PQSQED.DishwashingLiquid (direct deps: 5, substrings: 70)
Parsed: DishwashingMachine.cs -> PQSQED.DishwashingMachine (direct deps: 3, substrings: 73)
Parsed: Dishwater.cs -> PQSQED.Dishwater (direct deps: 5, substrings: 36)
Parsed: Dishy.cs -> PQSQED.Dishy (direct deps: 2, substrings: 10)
Parsed: Disillusion.cs -> PQSQED.Disillusion (direct deps: 2, substrings: 54)
Parsed: Disillusioned.cs -> PQSQED.Disillusioned (direct deps: 1, substrings: 77)
Parsed: Disillusioning.cs -> PQSQED.Disillusioning (direct deps: 5, substrings: 90)
Parsed: Disillusionment.cs -> PQSQED.Disillusionment (direct deps: 4, substrings: 104)
Parsed: Disincarnate.cs -> PQSQED.Disincarnate (direct deps: 5, substrings: 66)
Parsed: Disincentive.cs -> PQSQED.Disincentive (direct deps: 5, substrings: 66)
Parsed: Disinclination.cs -> PQSQED.Disinclination (direct deps: 5, substrings: 90)
Parsed: Disincline.cs -> PQSQED.Disincline (direct deps: 2, substrings: 44)
Parsed: Disinclined.cs -> PQSQED.Disinclined (direct deps: 6, substrings: 54)
Parsed: Disinfect.cs -> PQSQED.Disinfect (direct deps: 5, substrings: 36)
Parsed: Disinfectant.cs -> PQSQED.Disinfectant (direct deps: 9, substrings: 66)
Parsed: Disinfection.cs -> PQSQED.Disinfection (direct deps: 3, substrings: 66)
Parsed: Disinfest.cs -> PQSQED.Disinfest (direct deps: 2, substrings: 36)
Parsed: Disinfestation.cs -> PQSQED.Disinfestation (direct deps: 4, substrings: 91)
Parsed: DisinfestationOfficer.cs -> PQSQED.DisinfestationOfficer (direct deps: 8, substrings: 113)
Parsed: Disinflation.cs -> PQSQED.Disinflation (direct deps: 6, substrings: 66)
Parsed: Disinformation.cs -> PQSQED.Disinformation (direct deps: 8, substrings: 91)
Parsed: Disingenuous.cs -> PQSQED.Disingenuous (direct deps: 9, substrings: 66)
Parsed: Disingenuously.cs -> PQSQED.Disingenuously (direct deps: 4, substrings: 91)
Parsed: Disingenuousness.cs -> PQSQED.Disingenuousness (direct deps: 6, substrings: 120)
Parsed: Disinherit.cs -> PQSQED.Disinherit (direct deps: 7, substrings: 45)
Parsed: Disinheritance.cs -> PQSQED.Disinheritance (direct deps: 7, substrings: 91)
Parsed: Disinherited.cs -> PQSQED.Disinherited (direct deps: 3, substrings: 66)
Parsed: Disintegrable.cs -> PQSQED.Disintegrable (direct deps: 2, substrings: 78)
Parsed: Disintegrate.cs -> PQSQED.Disintegrate (direct deps: 5, substrings: 65)
Parsed: Disintegration.cs -> PQSQED.Disintegration (direct deps: 7, substrings: 91)
Parsed: Disintegrative.cs -> PQSQED.Disintegrative (direct deps: 8, substrings: 91)
Parsed: Disinter.cs -> PQSQED.Disinter (direct deps: 6, substrings: 28)
Parsed: Disinterest.cs -> PQSQED.Disinterest (direct deps: 5, substrings: 55)
Parsed: Disinterested.cs -> PQSQED.Disinterested (direct deps: 2, substrings: 77)
Parsed: Disinterestedly.cs -> PQSQED.Disinterestedly (direct deps: 1, substrings: 104)
Parsed: Disinterestedness.cs -> PQSQED.Disinterestedness (direct deps: 4, substrings: 134)
Parsed: Disinterment.cs -> PQSQED.Disinterment (direct deps: 7, substrings: 65)
Parsed: Disinvest.cs -> PQSQED.Disinvest (direct deps: 4, substrings: 36)
Parsed: Disinvestment.cs -> PQSQED.Disinvestment (direct deps: 6, substrings: 78)
Parsed: Disinvolve.cs -> PQSQED.Disinvolve (direct deps: 4, substrings: 45)
Parsed: Disjoin.cs -> PQSQED.Disjoin (direct deps: 5, substrings: 21)
Parsed: Disjoined.cs -> PQSQED.Disjoined (direct deps: 4, substrings: 36)
Parsed: Disjoint.cs -> PQSQED.Disjoint (direct deps: 4, substrings: 28)
Parsed: Disjointed.cs -> PQSQED.Disjointed (direct deps: 3, substrings: 45)
Parsed: Disjointedly.cs -> PQSQED.Disjointedly (direct deps: 4, substrings: 66)
Parsed: Disjointedness.cs -> PQSQED.Disjointedness (direct deps: 4, substrings: 91)
Parsed: Disjunct.cs -> PQSQED.Disjunct (direct deps: 3, substrings: 28)
Parsed: Disjunction.cs -> PQSQED.Disjunction (direct deps: 3, substrings: 55)
Parsed: Disjunctive.cs -> PQSQED.Disjunctive (direct deps: 6, substrings: 55)
Parsed: DisjunctiveConjunction.cs -> PQSQED.DisjunctiveConjunction (direct deps: 3, substrings: 95)
Parsed: Disjuncture.cs -> PQSQED.Disjuncture (direct deps: 3, substrings: 55)
Parsed: Disk.cs -> PQSQED.Disk (direct deps: 4, substrings: 6)
Parsed: DiskAccess.cs -> PQSQED.DiskAccess (direct deps: 6, substrings: 22)
Parsed: DiskBrake.cs -> PQSQED.DiskBrake (direct deps: 10, substrings: 17)
Parsed: DiskCache.cs -> PQSQED.DiskCache (direct deps: 14, substrings: 17)
Parsed: DiskClutch.cs -> PQSQED.DiskClutch (direct deps: 6, substrings: 22)
Parsed: DiskController.cs -> PQSQED.DiskController (direct deps: 10, substrings: 52)
Parsed: DiskDrive.cs -> PQSQED.DiskDrive (direct deps: 10, substrings: 17)
Parsed: DiskError.cs -> PQSQED.DiskError (direct deps: 5, substrings: 17)
Parsed: Diskette.cs -> PQSQED.Diskette (direct deps: 15, substrings: 28)
Parsed: DiskFile.cs -> PQSQED.DiskFile (direct deps: 10, substrings: 13)
Parsed: DiskHarrow.cs -> PQSQED.DiskHarrow (direct deps: 9, substrings: 22)
Parsed: DiskJockey.cs -> PQSQED.DiskJockey (direct deps: 5, substrings: 22)
Parsed: Disklike.cs -> PQSQED.Disklike (direct deps: 4, substrings: 28)
Parsed: DiskOperatingSystem.cs -> PQSQED.DiskOperatingSystem (direct deps: 6, substrings: 60)
Parsed: DiskOverhead.cs -> PQSQED.DiskOverhead (direct deps: 10, substrings: 35)
Parsed: DiskPack.cs -> PQSQED.DiskPack (direct deps: 9, substrings: 13)
Parsed: DiskShape.cs -> PQSQED.DiskShape (direct deps: 3, substrings: 17)
Parsed: DiskShaped.cs -> PQSQED.DiskShaped (direct deps: 4, substrings: 22)
Parsed: DiskSpace.cs -> PQSQED.DiskSpace (direct deps: 6, substrings: 17)
